"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-4-positiva"
"02/01/2026 19:37:21:265 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"2490","0.82","39","5","0.5","false","positive","166","669","401"
"2491","0.83","39","5","0.5","false","positive","166","660","410"
"2492","0.83","39","5","0.5","false","positive","166","662","408"
"2495","0.83","39","5","0.5","false","positive","69","656","414"
"2488","0.82","39","5","0.5","false","positive","259","668","402"
"2496","0.83","39","5","0.5","false","positive","69","662","408"
"2493","0.83","39","5","0.5","false","positive","166","665","405"
"2494","0.83","39","5","0.5","false","positive","166","661","409"
"2487","0.82","39","5","0.5","false","positive","259","655","415"
"2489","0.82","39","5","0.5","false","positive","259","678","392"
"2490","0.82","39","5","0.5","false","positive","259","680","390"
"2497","0.83","39","5","0.5","false","positive","69","660","410"
"2492","0.83","39","5","0.5","false","positive","259","681","389"
"2491","0.83","39","5","0.5","false","positive","259","673","397"
"2495","0.83","39","5","0.5","false","positive","166","658","412"
"2496","0.83","39","5","0.5","false","positive","166","669","401"
"2499","0.83","39","5","0.5","false","positive","69","659","411"
"2500","0.83","39","5","0.5","false","positive","69","662","408"
"2498","0.83","39","5","0.5","false","positive","69","648","422"
"2493","0.83","39","5","0.5","false","positive","259","664","406"
"2494","0.83","39","5","0.5","false","positive","259","665","405"
"2501","0.83","39","5","0.5","false","positive","69","642","428"
"2502","0.83","39","5","0.5","false","positive","69","662","408"
"2497","0.83","39","5","0.5","false","positive","166","666","404"
"2495","0.83","39","5","0.5","false","positive","259","670","400"
"2503","0.83","39","5","0.5","false","positive","69","650","420"
"2499","0.83","39","5","0.5","false","positive","166","662","408"
"2504","0.83","39","5","0.5","false","positive","69","655","415"
"2496","0.83","39","5","0.5","false","positive","259","684","386"
"2500","0.83","39","5","0.5","false","positive","166","669","401"
"2498","0.83","39","5","0.5","false","positive","166","676","394"
"2501","0.83","39","5","0.5","false","positive","166","648","422"
"2502","0.83","39","5","0.5","false","positive","166","658","412"
"2497","0.83","39","5","0.5","false","positive","259","674","396"
"2505","0.83","39","5","0.5","false","positive","69","656","414"
"2506","0.83","39","5","0.5","false","positive","69","647","423"
"2503","0.83","39","5","0.5","false","positive","166","662","408"
"2500","0.83","39","5","0.5","false","positive","259","693","377"
"2499","0.83","39","5","0.5","false","positive","259","672","398"
"2504","0.83","39","5","0.5","false","positive","166","660","410"
"2507","0.83","39","5","0.5","false","positive","69","657","413"
"2501","0.83","39","5","0.5","false","positive","259","654","416"
"2498","0.83","39","5","0.5","false","positive","259","682","388"
"2505","0.83","39","5","0.5","false","positive","166","664","406"
"2502","0.83","39","5","0.5","false","positive","259","674","396"
"2509","0.83","39","5","0.5","false","positive","69","649","421"
"2508","0.83","39","5","0.5","false","positive","69","657","413"
"2506","0.83","39","5","0.5","false","positive","166","654","416"
"2510","0.83","39","5","0.5","false","positive","69","652","418"
"2503","0.83","39","5","0.5","false","positive","259","679","391"
"2507","0.83","39","5","0.5","false","positive","166","665","405"
"2504","0.83","39","5","0.5","false","positive","259","666","404"
"2512","0.83","39","5","0.5","false","positive","69","660","410"
"2511","0.83","39","5","0.5","false","positive","69","664","406"
"2505","0.83","39","5","0.5","false","positive","259","673","397"
"2509","0.83","39","5","0.5","false","positive","166","654","416"
"2508","0.83","39","5","0.5","false","positive","166","659","411"
"2513","0.83","39","5","0.5","false","positive","69","660","410"
"2506","0.83","39","5","0.5","false","positive","259","663","407"
"2514","0.83","39","5","0.5","false","positive","69","658","412"
"2510","0.83","39","5","0.5","false","positive","166","665","405"
"2507","0.83","39","5","0.5","false","positive","259","678","392"
"2515","0.83","39","5","0.5","false","positive","69","657","413"
"2512","0.83","39","5","0.5","false","positive","166","669","401"
"2511","0.83","39","5","0.5","false","positive","166","678","392"
"2516","0.83","39","5","0.5","false","positive","69","654","416"
"2509","0.83","39","5","0.5","false","positive","259","674","396"
"2508","0.83","39","5","0.5","false","positive","259","669","401"
"2517","0.83","39","5","0.5","false","positive","69","649","421"
"2514","0.83","39","5","0.5","false","positive","166","671","399"
"2510","0.83","39","5","0.5","false","positive","259","676","394"
"2519","0.83","39","5","0.5","false","positive","69","665","405"
"2515","0.83","39","5","0.5","false","positive","166","657","413"
"2518","0.83","39","5","0.5","false","positive","69","648","422"
"2512","0.83","39","5","0.5","false","positive","259","662","408"
"2511","0.83","39","5","0.5","false","positive","259","677","393"
"2520","0.83","39","5","0.5","false","positive","69","660","410"
"2517","0.83","39","5","0.5","false","positive","166","652","418"
"2514","0.83","39","5","0.5","false","positive","259","687","383"
"2521","0.84","39","5","0.5","false","positive","69","661","409"
"2513","0.83","39","5","0.5","false","positive","166","666","404"
"2519","0.83","39","5","0.5","false","positive","166","676","394"
"2515","0.83","39","5","0.5","false","positive","259","665","405"
"2518","0.83","39","5","0.5","false","positive","166","656","414"
"2522","0.84","39","5","0.5","false","positive","69","644","426"
"2520","0.83","39","5","0.5","false","positive","166","652","418"
"2517","0.83","39","5","0.5","false","positive","259","668","402"
"2523","0.84","39","5","0.5","false","positive","69","651","419"
"2516","0.83","39","5","0.5","false","positive","166","669","401"
"2524","0.84","39","5","0.5","false","positive","69","662","408"
"2513","0.83","39","5","0.5","false","positive","259","686","384"
"2519","0.83","39","5","0.5","false","positive","259","683","387"
"2521","0.84","39","5","0.5","false","positive","166","678","392"
"2518","0.83","39","5","0.5","false","positive","259","664","406"
"2525","0.84","39","5","0.5","false","positive","69","657","413"
"2522","0.84","39","5","0.5","false","positive","166","653","417"
"2520","0.83","39","5","0.5","false","positive","259","667","403"
"2527","0.84","39","5","0.5","false","positive","69","658","412"
"2528","0.84","39","5","0.5","false","positive","69","651","419"
"2516","0.83","39","5","0.5","false","positive","259","675","395"
"2526","0.84","39","5","0.5","false","positive","69","657","413"
"2523","0.84","39","5","0.5","false","positive","166","652","418"
"2524","0.84","39","5","0.5","false","positive","166","666","404"
"2525","0.84","39","5","0.5","false","positive","166","667","403"
"2529","0.84","39","5","0.5","false","positive","69","660","410"
"2521","0.84","39","5","0.5","false","positive","259","675","395"
"2522","0.84","39","5","0.5","false","positive","259","669","401"
"2530","0.84","39","5","0.5","false","positive","69","653","417"
"2527","0.84","39","5","0.5","false","positive","166","670","400"
"2528","0.84","39","5","0.5","false","positive","166","661","409"
"2531","0.84","39","5","0.5","false","positive","69","656","414"
"2523","0.84","39","5","0.5","false","positive","259","660","410"
"2525","0.84","39","5","0.5","false","positive","259","670","400"
"2524","0.84","39","5","0.5","false","positive","259","672","398"
"2529","0.84","39","5","0.5","false","positive","166","659","411"
"2532","0.84","39","5","0.5","false","positive","69","654","416"
"2530","0.84","39","5","0.5","false","positive","166","653","417"
"2527","0.84","39","5","0.5","false","positive","259","671","399"
"2528","0.84","39","5","0.5","false","positive","259","674","396"
"2533","0.84","39","5","0.5","false","positive","69","653","417"
"2534","0.84","39","5","0.5","false","positive","69","646","424"
"2535","0.84","39","5","0.5","false","positive","69","646","424"
"2531","0.84","39","5","0.5","false","positive","166","660","410"
"2529","0.84","39","5","0.5","false","positive","259","674","396"
"2526","0.84","39","5","0.5","false","positive","166","651","419"
"2536","0.84","39","5","0.5","false","positive","69","659","411"
"2537","0.84","39","5","0.5","false","positive","69","648","422"
"2532","0.84","39","5","0.5","false","positive","166","667","403"
"2530","0.84","39","5","0.5","false","positive","259","668","402"
"2534","0.84","39","5","0.5","false","positive","166","658","412"
"2538","0.84","39","5","0.5","false","positive","69","657","413"
"2533","0.84","39","5","0.5","false","positive","166","659","411"
"2535","0.84","39","5","0.5","false","positive","166","645","425"
"2531","0.84","39","5","0.5","false","positive","259","667","403"
"2536","0.84","39","5","0.5","false","positive","166","673","397"
"2539","0.84","39","5","0.5","false","positive","69","667","403"
"2526","0.84","39","5","0.5","false","positive","259","666","404"
"2537","0.84","39","5","0.5","false","positive","166","656","414"
"2532","0.84","39","5","0.5","false","positive","259","690","380"
"2534","0.84","39","5","0.5","false","positive","259","664","406"
"2538","0.84","39","5","0.5","false","positive","166","665","405"
"2540","0.84","39","5","0.5","false","positive","69","649","421"
"2533","0.84","39","5","0.5","false","positive","259","670","400"
"2541","0.84","39","5","0.5","false","positive","69","645","425"
"2535","0.84","39","5","0.5","false","positive","259","659","411"
"2536","0.84","39","5","0.5","false","positive","259","690","380"
"2539","0.84","39","5","0.5","false","positive","166","668","402"
"2537","0.84","39","5","0.5","false","positive","259","670","400"
"2543","0.84","39","5","0.5","false","positive","69","649","421"
"2542","0.84","39","5","0.5","false","positive","69","648","422"
"2544","0.84","39","5","0.5","false","positive","69","658","412"
"2545","0.84","39","5","0.5","false","positive","69","657","413"
"2538","0.84","39","5","0.5","false","positive","259","674","396"
"2540","0.84","39","5","0.5","false","positive","166","650","420"
"2546","0.84","39","5","0.5","false","positive","69","657","413"
"2547","0.84","39","5","0.5","false","positive","69","659","411"
"2539","0.84","39","5","0.5","false","positive","259","682","388"
"2548","0.84","39","5","0.5","false","positive","69","653","417"
"2543","0.84","39","5","0.5","false","positive","166","662","408"
"2542","0.84","39","5","0.5","false","positive","166","657","413"
"2544","0.84","39","5","0.5","false","positive","166","662","408"
"2545","0.84","39","5","0.5","false","positive","166","660","410"
"2540","0.84","39","5","0.5","false","positive","259","660","410"
"2546","0.84","39","5","0.5","false","positive","166","669","401"
"2547","0.84","39","5","0.5","false","positive","166","674","396"
"2549","0.84","39","5","0.5","false","positive","69","653","417"
"2543","0.84","39","5","0.5","false","positive","259","673","397"
"2548","0.84","39","5","0.5","false","positive","166","665","405"
"2541","0.84","39","5","0.5","false","positive","166","648","422"
"2550","0.84","39","5","0.5","false","positive","69","663","407"
"2545","0.84","39","5","0.5","false","positive","259","668","402"
"2544","0.84","39","5","0.5","false","positive","259","664","406"
"2546","0.84","39","5","0.5","false","positive","259","669","401"
"2547","0.84","39","5","0.5","false","positive","259","692","378"
"2549","0.84","39","5","0.5","false","positive","166","661","409"
"2551","0.85","39","5","0.5","false","positive","69","650","420"
"2548","0.84","39","5","0.5","false","positive","259","676","394"
"2552","0.85","39","5","0.5","false","positive","69","653","417"
"2541","0.84","39","5","0.5","false","positive","259","654","416"
"2553","0.85","39","5","0.5","false","positive","69","655","415"
"2554","0.85","39","5","0.5","false","positive","69","651","419"
"2550","0.84","39","5","0.5","false","positive","166","664","406"
"2555","0.85","39","5","0.5","false","positive","69","658","412"
"2551","0.85","39","5","0.5","false","positive","166","651","419"
"2556","0.85","39","5","0.5","false","positive","69","650","420"
"2549","0.84","39","5","0.5","false","positive","259","670","400"
"2542","0.84","39","5","0.5","false","positive","259","662","408"
"2557","0.85","39","5","0.5","false","positive","69","656","414"
"2552","0.85","39","5","0.5","false","positive","166","662","408"
"2554","0.85","39","5","0.5","false","positive","166","655","415"
"2553","0.85","39","5","0.5","false","positive","166","662","408"
"2555","0.85","39","5","0.5","false","positive","166","664","406"
"2550","0.84","39","5","0.5","false","positive","259","679","391"
"2558","0.85","39","5","0.5","false","positive","69","654","416"
"2559","0.85","39","5","0.5","false","positive","69","646","424"
"2551","0.85","39","5","0.5","false","positive","259","668","402"
"2556","0.85","39","5","0.5","false","positive","166","649","421"
"2557","0.85","39","5","0.5","false","positive","166","659","411"
"2560","0.85","39","5","0.5","false","positive","69","658","412"
"2554","0.85","39","5","0.5","false","positive","259","653","417"
"2552","0.85","39","5","0.5","false","positive","259","670","400"
"2555","0.85","39","5","0.5","false","positive","259","672","398"
"2561","0.85","39","5","0.5","false","positive","69","654","416"
"2553","0.85","39","5","0.5","false","positive","259","670","400"
"2558","0.85","39","5","0.5","false","positive","166","653","417"
"2556","0.85","39","5","0.5","false","positive","259","656","414"
"2559","0.85","39","5","0.5","false","positive","166","647","423"
"2562","0.85","39","5","0.5","false","positive","69","652","418"
"2563","0.85","39","5","0.5","false","positive","69","648","422"
"2564","0.85","39","5","0.5","false","positive","69","649","421"
"2557","0.85","39","5","0.5","false","positive","259","664","406"
"2565","0.85","39","5","0.5","false","positive","69","650","420"
"2560","0.85","39","5","0.5","false","positive","166","664","406"
"2561","0.85","39","5","0.5","false","positive","166","650","420"
"2566","0.85","39","5","0.5","false","positive","69","650","420"
"2558","0.85","39","5","0.5","false","positive","259","649","421"
"2562","0.85","39","5","0.5","false","positive","166","650","420"
"2567","0.85","39","5","0.5","false","positive","69","653","417"
"2564","0.85","39","5","0.5","false","positive","166","653","417"
"2563","0.85","39","5","0.5","false","positive","166","654","416"
"2559","0.85","39","5","0.5","false","positive","259","651","419"
"2560","0.85","39","5","0.5","false","positive","259","666","404"
"2566","0.85","39","5","0.5","false","positive","166","656","414"
"2565","0.85","39","5","0.5","false","positive","166","653","417"
"2561","0.85","39","5","0.5","false","positive","259","664","406"
"2568","0.85","39","5","0.5","false","positive","69","653","417"
"2562","0.85","39","5","0.5","false","positive","259","657","413"
"2567","0.85","39","5","0.5","false","positive","166","665","405"
"2569","0.85","39","5","0.5","false","positive","69","652","418"
"2564","0.85","39","5","0.5","false","positive","259","663","407"
"2571","0.85","39","5","0.5","false","positive","69","650","420"
"2570","0.85","39","5","0.5","false","positive","69","655","415"
"2563","0.85","39","5","0.5","false","positive","259","666","404"
"2566","0.85","39","5","0.5","false","positive","259","668","402"
"2565","0.85","39","5","0.5","false","positive","259","665","405"
"2572","0.85","39","5","0.5","false","positive","69","656","414"
"2568","0.85","39","5","0.5","false","positive","166","659","411"
"2573","0.85","39","5","0.5","false","positive","69","657","413"
"2574","0.85","39","5","0.5","false","positive","69","661","409"
"2575","0.85","39","5","0.5","false","positive","69","654","416"
"2571","0.85","39","5","0.5","false","positive","166","654","416"
"2567","0.85","39","5","0.5","false","positive","259","672","398"
"2570","0.85","39","5","0.5","false","positive","166","649","421"
"2569","0.85","39","5","0.5","false","positive","166","654","416"
"2576","0.85","39","5","0.5","false","positive","69","653","417"
"2572","0.85","39","5","0.5","false","positive","166","662","408"
"2573","0.85","39","5","0.5","false","positive","166","656","414"
"2568","0.85","39","5","0.5","false","positive","259","672","398"
"2577","0.85","39","5","0.5","false","positive","69","650","420"
"2574","0.85","39","5","0.5","false","positive","166","671","399"
"2575","0.85","39","5","0.5","false","positive","166","652","418"
"2571","0.85","39","5","0.5","false","positive","259","669","401"
"2570","0.85","39","5","0.5","false","positive","259","665","405"
"2569","0.85","39","5","0.5","false","positive","259","662","408"
"2578","0.85","39","5","0.5","false","positive","69","649","421"
"2576","0.85","39","5","0.5","false","positive","166","666","404"
"2572","0.85","39","5","0.5","false","positive","259","681","389"
"2573","0.85","39","5","0.5","false","positive","259","663","407"
"2579","0.85","39","5","0.5","false","positive","69","657","413"
"2577","0.85","39","5","0.5","false","positive","166","671","399"
"2574","0.85","39","5","0.5","false","positive","259","676","394"
"2575","0.85","39","5","0.5","false","positive","259","668","402"
"2582","0.86","39","5","0.5","false","positive","69","658","412"
"2581","0.86","39","5","0.5","false","positive","69","655","415"
"2583","0.86","39","5","0.5","false","positive","69","659","411"
"2578","0.85","39","5","0.5","false","positive","166","654","416"
"2576","0.85","39","5","0.5","false","positive","259","668","402"
"2579","0.85","39","5","0.5","false","positive","166","664","406"
"2585","0.86","39","5","0.5","false","positive","69","655","415"
"2584","0.86","39","5","0.5","false","positive","69","647","423"
"2577","0.85","39","5","0.5","false","positive","259","671","399"
"2582","0.86","39","5","0.5","false","positive","166","671","399"
"2580","0.85","39","5","0.5","false","positive","69","649","421"
"2586","0.86","39","5","0.5","false","positive","69","658","412"
"2583","0.86","39","5","0.5","false","positive","166","670","400"
"2581","0.86","39","5","0.5","false","positive","166","651","419"
"2578","0.85","39","5","0.5","false","positive","259","664","406"
"2579","0.85","39","5","0.5","false","positive","259","673","397"
"2585","0.86","39","5","0.5","false","positive","166","665","405"
"2587","0.86","39","5","0.5","false","positive","69","651","419"
"2584","0.86","39","5","0.5","false","positive","166","654","416"
"2582","0.86","39","5","0.5","false","positive","259","680","390"
"2583","0.86","39","5","0.5","false","positive","259","682","388"
"2580","0.85","39","5","0.5","false","positive","166","658","412"
"2589","0.86","39","5","0.5","false","positive","69","658","412"
"2586","0.86","39","5","0.5","false","positive","166","665","405"
"2581","0.86","39","5","0.5","false","positive","259","662","408"
"2585","0.86","39","5","0.5","false","positive","259","656","414"
"2587","0.86","39","5","0.5","false","positive","166","654","416"
"2590","0.86","39","5","0.5","false","positive","69","648","422"
"2584","0.86","39","5","0.5","false","positive","259","667","403"
"2591","0.86","39","5","0.5","false","positive","69","658","412"
"2592","0.86","39","5","0.5","false","positive","69","656","414"
"2580","0.85","39","5","0.5","false","positive","259","655","415"
"2593","0.86","39","5","0.5","false","positive","69","660","410"
"2589","0.86","39","5","0.5","false","positive","166","665","405"
"2586","0.86","39","5","0.5","false","positive","259","667","403"
"2594","0.86","39","5","0.5","false","positive","69","656","414"
"2588","0.86","39","5","0.5","false","positive","69","648","422"
"2590","0.86","39","5","0.5","false","positive","166","656","414"
"2587","0.86","39","5","0.5","false","positive","259","666","404"
"2591","0.86","39","5","0.5","false","positive","166","675","395"
"2595","0.86","39","5","0.5","false","positive","69","650","420"
"2596","0.86","39","5","0.5","false","positive","69","654","416"
"2589","0.86","39","5","0.5","false","positive","259","674","396"
"2593","0.86","39","5","0.5","false","positive","166","662","408"
"2592","0.86","39","5","0.5","false","positive","166","655","415"
"2597","0.86","39","5","0.5","false","positive","69","655","415"
"2594","0.86","39","5","0.5","false","positive","166","666","404"
"2588","0.86","39","5","0.5","false","positive","166","654","416"
"2590","0.86","39","5","0.5","false","positive","259","670","400"
"2591","0.86","39","5","0.5","false","positive","259","692","378"
"2598","0.86","39","5","0.5","false","positive","69","655","415"
"2595","0.86","39","5","0.5","false","positive","166","644","426"
"2593","0.86","39","5","0.5","false","positive","259","668","402"
"2596","0.86","39","5","0.5","false","positive","166","661","409"
"2592","0.86","39","5","0.5","false","positive","259","659","411"
"2600","0.86","39","5","0.5","false","positive","69","646","424"
"2597","0.86","39","5","0.5","false","positive","166","661","409"
"2594","0.86","39","5","0.5","false","positive","259","676","394"
"2588","0.86","39","5","0.5","false","positive","259","651","419"
"2598","0.86","39","5","0.5","false","positive","166","666","404"
"2601","0.86","39","5","0.5","false","positive","69","654","416"
"2595","0.86","39","5","0.5","false","positive","259","648","422"
"2603","0.86","39","5","0.5","false","positive","69","654","416"
"2602","0.86","39","5","0.5","false","positive","69","660","410"
"2596","0.86","39","5","0.5","false","positive","259","661","409"
"2604","0.86","39","5","0.5","false","positive","69","656","414"
"2600","0.86","39","5","0.5","false","positive","166","649","421"
"2605","0.86","39","5","0.5","false","positive","69","648","422"
"2599","0.86","39","5","0.5","false","positive","69","659","411"
"2598","0.86","39","5","0.5","false","positive","259","674","396"
"2601","0.86","39","5","0.5","false","positive","166","658","412"
"2606","0.86","39","5","0.5","false","positive","69","657","413"
"2603","0.86","39","5","0.5","false","positive","166","666","404"
"2602","0.86","39","5","0.5","false","positive","166","669","401"
"2604","0.86","39","5","0.5","false","positive","166","651","419"
"2600","0.86","39","5","0.5","false","positive","259","661","409"
"2607","0.86","39","5","0.5","false","positive","69","657","413"
"2599","0.86","39","5","0.5","false","positive","166","673","397"
"2605","0.86","39","5","0.5","false","positive","166","655","415"
"2601","0.86","39","5","0.5","false","positive","259","656","414"
"2597","0.86","39","5","0.5","false","positive","259","662","408"
"2606","0.86","39","5","0.5","false","positive","166","654","416"
"2608","0.86","39","5","0.5","false","positive","69","655","415"
"2603","0.86","39","5","0.5","false","positive","259","678","392"
"2604","0.86","39","5","0.5","false","positive","259","652","418"
"2602","0.86","39","5","0.5","false","positive","259","675","395"
"2607","0.86","39","5","0.5","false","positive","166","663","407"
"2609","0.86","39","5","0.5","false","positive","69","647","423"
"2610","0.86","39","5","0.5","false","positive","69","656","414"
"2599","0.86","39","5","0.5","false","positive","259","681","389"
"2605","0.86","39","5","0.5","false","positive","259","669","401"
"2611","0.87","39","5","0.5","false","positive","69","659","411"
"2608","0.86","39","5","0.5","false","positive","166","661","409"
"2612","0.87","39","5","0.5","false","positive","69","641","429"
"2606","0.86","39","5","0.5","false","positive","259","658","412"
"2613","0.87","39","5","0.5","false","positive","69","648","422"
"2614","0.87","39","5","0.5","false","positive","69","649","421"
"2607","0.86","39","5","0.5","false","positive","259","680","390"
"2609","0.86","39","5","0.5","false","positive","166","649","421"
"2615","0.87","39","5","0.5","false","positive","69","650","420"
"2610","0.86","39","5","0.5","false","positive","166","659","411"
"2616","0.87","39","5","0.5","false","positive","69","656","414"
"2608","0.86","39","5","0.5","false","positive","259","672","398"
"2617","0.87","39","5","0.5","false","positive","69","651","419"
"2611","0.87","39","5","0.5","false","positive","166","653","417"
"2612","0.87","39","5","0.5","false","positive","166","650","420"
"2614","0.87","39","5","0.5","false","positive","166","656","414"
"2609","0.86","39","5","0.5","false","positive","259","662","408"
"2613","0.87","39","5","0.5","false","positive","166","650","420"
"2618","0.87","39","5","0.5","false","positive","69","654","416"
"2615","0.87","39","5","0.5","false","positive","166","659","411"
"2610","0.86","39","5","0.5","false","positive","259","666","404"
"2617","0.87","39","5","0.5","false","positive","166","658","412"
"2619","0.87","39","5","0.5","false","positive","69","657","413"
"2616","0.87","39","5","0.5","false","positive","166","666","404"
"2611","0.87","39","5","0.5","false","positive","259","670","400"
"2612","0.87","39","5","0.5","false","positive","259","656","414"
"2614","0.87","39","5","0.5","false","positive","259","660","410"
"2620","0.87","39","5","0.5","false","positive","69","653","417"
"2613","0.87","39","5","0.5","false","positive","259","653","417"
"2618","0.87","39","5","0.5","false","positive","166","661","409"
"2615","0.87","39","5","0.5","false","positive","259","654","416"
"2621","0.87","39","5","0.5","false","positive","69","663","407"
"2617","0.87","39","5","0.5","false","positive","259","663","407"
"2623","0.87","39","5","0.5","false","positive","69","649","421"
"2622","0.87","39","5","0.5","false","positive","69","657","413"
"2619","0.87","39","5","0.5","false","positive","166","661","409"
"2625","0.87","39","5","0.5","false","positive","69","656","414"
"2624","0.87","39","5","0.5","false","positive","69","651","419"
"2618","0.87","39","5","0.5","false","positive","259","665","405"
"2626","0.87","39","5","0.5","false","positive","69","656","414"
"2620","0.87","39","5","0.5","false","positive","166","653","417"
"2623","0.87","39","5","0.5","false","positive","166","653","417"
"2621","0.87","39","5","0.5","false","positive","166","672","398"
"2619","0.87","39","5","0.5","false","positive","259","672","398"
"2622","0.87","39","5","0.5","false","positive","166","661","409"
"2627","0.87","39","5","0.5","false","positive","69","652","418"
"2616","0.87","39","5","0.5","false","positive","259","670","400"
"2625","0.87","39","5","0.5","false","positive","166","657","413"
"2626","0.87","39","5","0.5","false","positive","166","661","409"
"2624","0.87","39","5","0.5","false","positive","166","656","414"
"2628","0.87","39","5","0.5","false","positive","69","659","411"
"2620","0.87","39","5","0.5","false","positive","259","662","408"
"2623","0.87","39","5","0.5","false","positive","259","663","407"
"2622","0.87","39","5","0.5","false","positive","259","662","408"
"2621","0.87","39","5","0.5","false","positive","259","677","393"
"2629","0.87","39","5","0.5","false","positive","69","654","416"
"2627","0.87","39","5","0.5","false","positive","166","668","402"
"2630","0.87","39","5","0.5","false","positive","69","649","421"
"2626","0.87","39","5","0.5","false","positive","259","669","401"
"2625","0.87","39","5","0.5","false","positive","259","661","409"
"2631","0.87","39","5","0.5","false","positive","69","648","422"
"2628","0.87","39","5","0.5","false","positive","166","654","416"
"2624","0.87","39","5","0.5","false","positive","259","661","409"
"2632","0.87","39","5","0.5","false","positive","69","654","416"
"2633","0.87","39","5","0.5","false","positive","69","661","409"
"2634","0.87","39","5","0.5","false","positive","69","652","418"
"2629","0.87","39","5","0.5","false","positive","166","647","423"
"2627","0.87","39","5","0.5","false","positive","259","664","406"
"2635","0.87","39","5","0.5","false","positive","69","655","415"
"2631","0.87","39","5","0.5","false","positive","166","648","422"
"2630","0.87","39","5","0.5","false","positive","166","655","415"
"2636","0.87","39","5","0.5","false","positive","69","653","417"
"2628","0.87","39","5","0.5","false","positive","259","665","405"
"2632","0.87","39","5","0.5","false","positive","166","662","408"
"2633","0.87","39","5","0.5","false","positive","166","666","404"
"2637","0.87","39","5","0.5","false","positive","69","655","415"
"2634","0.87","39","5","0.5","false","positive","166","656","414"
"2638","0.87","39","5","0.5","false","positive","69","661","409"
"2635","0.87","39","5","0.5","false","positive","166","653","417"
"2629","0.87","39","5","0.5","false","positive","259","651","419"
"2631","0.87","39","5","0.5","false","positive","259","650","420"
"2630","0.87","39","5","0.5","false","positive","259","665","405"
"2636","0.87","39","5","0.5","false","positive","166","658","412"
"2633","0.87","39","5","0.5","false","positive","259","672","398"
"2637","0.87","39","5","0.5","false","positive","166","666","404"
"2632","0.87","39","5","0.5","false","positive","259","673","397"
"2639","0.87","39","5","0.5","false","positive","69","655","415"
"2634","0.87","39","5","0.5","false","positive","259","662","408"
"2640","0.87","39","5","0.5","false","positive","69","656","414"
"2638","0.87","39","5","0.5","false","positive","166","670","400"
"2635","0.87","39","5","0.5","false","positive","259","661","409"
"2641","0.88","39","5","0.5","false","positive","69","657","413"
"2642","0.88","39","5","0.5","false","positive","69","655","415"
"2643","0.88","39","5","0.5","false","positive","69","664","406"
"2644","0.88","39","5","0.5","false","positive","69","658","412"
"2637","0.87","39","5","0.5","false","positive","259","678","392"
"2636","0.87","39","5","0.5","false","positive","259","659","411"
"2645","0.88","39","5","0.5","false","positive","69","653","417"
"2640","0.87","39","5","0.5","false","positive","166","659","411"
"2639","0.87","39","5","0.5","false","positive","166","653","417"
"2638","0.87","39","5","0.5","false","positive","259","674","396"
"2641","0.88","39","5","0.5","false","positive","166","666","404"
"2646","0.88","39","5","0.5","false","positive","69","655","415"
"2642","0.88","39","5","0.5","false","positive","166","664","406"
"2643","0.88","39","5","0.5","false","positive","166","667","403"
"2644","0.88","39","5","0.5","false","positive","166","662","408"
"2647","0.88","39","5","0.5","false","positive","69","659","411"
"2648","0.88","39","5","0.5","false","positive","69","657","413"
"2645","0.88","39","5","0.5","false","positive","166","661","409"
"2640","0.87","39","5","0.5","false","positive","259","665","405"
"2639","0.87","39","5","0.5","false","positive","259","660","410"
"2641","0.88","39","5","0.5","false","positive","259","671","399"
"2646","0.88","39","5","0.5","false","positive","166","662","408"
"2642","0.88","39","5","0.5","false","positive","259","672","398"
"2644","0.88","39","5","0.5","false","positive","259","662","408"
"2643","0.88","39","5","0.5","false","positive","259","671","399"
"2649","0.88","39","5","0.5","false","positive","69","656","414"
"2648","0.88","39","5","0.5","false","positive","166","661","409"
"2647","0.88","39","5","0.5","false","positive","166","658","412"
"2650","0.88","39","5","0.5","false","positive","69","650","420"
"2645","0.88","39","5","0.5","false","positive","259","663","407"
"2651","0.88","39","5","0.5","false","positive","69","646","424"
"2652","0.88","39","5","0.5","false","positive","69","654","416"
"2653","0.88","39","5","0.5","false","positive","69","656","414"
"2646","0.88","39","5","0.5","false","positive","259","659","411"
"2654","0.88","39","5","0.5","false","positive","69","651","419"
"2649","0.88","39","5","0.5","false","positive","166","653","417"
"2655","0.88","39","5","0.5","false","positive","69","657","413"
"2647","0.88","39","5","0.5","false","positive","259","667","403"
"2650","0.88","39","5","0.5","false","positive","166","646","424"
"2656","0.88","39","5","0.5","false","positive","69","660","410"
"2651","0.88","39","5","0.5","false","positive","166","649","421"
"2653","0.88","39","5","0.5","false","positive","166","661","409"
"2652","0.88","39","5","0.5","false","positive","166","661","409"
"2654","0.88","39","5","0.5","false","positive","166","658","412"
"2649","0.88","39","5","0.5","false","positive","259","664","406"
"2655","0.88","39","5","0.5","false","positive","166","657","413"
"2657","0.88","39","5","0.5","false","positive","69","657","413"
"2656","0.88","39","5","0.5","false","positive","166","655","415"
"2650","0.88","39","5","0.5","false","positive","259","659","411"
