"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"negative-influence-voting"
"01/20/2026 11:28:52:023 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","learning-rate","percent-option-B","confidence-threshold","influence-type","[step]","pref-A","pref-B"
"92","0.2","39","1","negative","48000","402","39"
"97","0.2","39","1","negative","800","271","170"
"96","0.2","39","1","negative","1700","293","148"
"93","0.2","39","1","negative","40900","362","79"
"90","0.2","39","0.9","negative","48100","328","113"
"95","0.2","39","1","negative","1600","306","135"
"91","0.2","39","1","negative","45900","347","94"
"92","0.2","39","1","negative","48100","402","39"
"94","0.2","39","1","negative","16800","379","62"
"97","0.2","39","1","negative","900","268","173"
"93","0.2","39","1","negative","41000","362","79"
"96","0.2","39","1","negative","1800","298","143"
"86","0.2","39","0.9","negative","42700","304","137"
"90","0.2","39","0.9","negative","48200","328","113"
"95","0.2","39","1","negative","1700","305","136"
"91","0.2","39","1","negative","46000","346","95"
"92","0.2","39","1","negative","48200","402","39"
"97","0.2","39","1","negative","1000","268","173"
"93","0.2","39","1","negative","41100","363","78"
"96","0.2","39","1","negative","1900","297","144"
"90","0.2","39","0.9","negative","48300","328","113"
"95","0.2","39","1","negative","1800","306","135"
"94","0.2","39","1","negative","16900","379","62"
"86","0.2","39","0.9","negative","42800","304","137"
"92","0.2","39","1","negative","48300","402","39"
"97","0.2","39","1","negative","1100","266","175"
"93","0.2","39","1","negative","41200","362","79"
"96","0.2","39","1","negative","2000","301","140"
"90","0.2","39","0.9","negative","48400","328","113"
"95","0.2","39","1","negative","1900","308","133"
"92","0.2","39","1","negative","48400","402","39"
"93","0.2","39","1","negative","41300","363","78"
"96","0.2","39","1","negative","2100","298","143"
"97","0.2","39","1","negative","1200","268","173"
"90","0.2","39","0.9","negative","48500","328","113"
"95","0.2","39","1","negative","2000","309","132"
"94","0.2","39","1","negative","17000","378","63"
"92","0.2","39","1","negative","48500","402","39"
"91","0.2","39","1","negative","46100","345","96"
"93","0.2","39","1","negative","41400","363","78"
"96","0.2","39","1","negative","2200","297","144"
"90","0.2","39","0.9","negative","48600","328","113"
"95","0.2","39","1","negative","2100","311","130"
"92","0.2","39","1","negative","48600","402","39"
"91","0.2","39","1","negative","46200","345","96"
"93","0.2","39","1","negative","41500","365","76"
"96","0.2","39","1","negative","2300","296","145"
"94","0.2","39","1","negative","17100","377","64"
"86","0.2","39","0.9","negative","42900","304","137"
"90","0.2","39","0.9","negative","48700","328","113"
"95","0.2","39","1","negative","2200","309","132"
"92","0.2","39","1","negative","48700","402","39"
"91","0.2","39","1","negative","46300","344","97"
"93","0.2","39","1","negative","41600","363","78"
"96","0.2","39","1","negative","2400","298","143"
"90","0.2","39","0.9","negative","48800","328","113"
"95","0.2","39","1","negative","2300","311","130"
"97","0.2","39","1","negative","1300","271","170"
"92","0.2","39","1","negative","48800","402","39"
"86","0.2","39","0.9","negative","43000","304","137"
"91","0.2","39","1","negative","46400","344","97"
"94","0.2","39","1","negative","17200","378","63"
"93","0.2","39","1","negative","41700","364","77"
"96","0.2","39","1","negative","2500","303","138"
"90","0.2","39","0.9","negative","48900","328","113"
"95","0.2","39","1","negative","2400","312","129"
"97","0.2","39","1","negative","1400","270","171"
"92","0.2","39","1","negative","48900","402","39"
"91","0.2","39","1","negative","46500","344","97"
"86","0.2","39","0.9","negative","43100","304","137"
"93","0.2","39","1","negative","41800","365","76"
"96","0.2","39","1","negative","2600","306","135"
"90","0.2","39","0.9","negative","49000","328","113"
"95","0.2","39","1","negative","2500","314","127"
"94","0.2","39","1","negative","17300","379","62"
"97","0.2","39","1","negative","1500","274","167"
"92","0.2","39","1","negative","49000","402","39"
"91","0.2","39","1","negative","46600","345","96"
"93","0.2","39","1","negative","41900","365","76"
"96","0.2","39","1","negative","2700","306","135"
"90","0.2","39","0.9","negative","49100","328","113"
"95","0.2","39","1","negative","2600","318","123"
"92","0.2","39","1","negative","49100","402","39"
"97","0.2","39","1","negative","1600","272","169"
"91","0.2","39","1","negative","46700","347","94"
"93","0.2","39","1","negative","42000","365","76"
"96","0.2","39","1","negative","2800","306","135"
"94","0.2","39","1","negative","17400","379","62"
"90","0.2","39","0.9","negative","49200","328","113"
"95","0.2","39","1","negative","2700","319","122"
"92","0.2","39","1","negative","49200","402","39"
"91","0.2","39","1","negative","46800","345","96"
"93","0.2","39","1","negative","42100","364","77"
"96","0.2","39","1","negative","2900","308","133"
"90","0.2","39","0.9","negative","49300","328","113"
"95","0.2","39","1","negative","2800","318","123"
"86","0.2","39","0.9","negative","43200","304","137"
"92","0.2","39","1","negative","49300","402","39"
"94","0.2","39","1","negative","17500","381","60"
"91","0.2","39","1","negative","46900","346","95"
"93","0.2","39","1","negative","42200","364","77"
"90","0.2","39","0.9","negative","49400","328","113"
"95","0.2","39","1","negative","2900","318","123"
"92","0.2","39","1","negative","49400","402","39"
"86","0.2","39","0.9","negative","43300","304","137"
"97","0.2","39","1","negative","1700","277","164"
"91","0.2","39","1","negative","47000","346","95"
"93","0.2","39","1","negative","42300","365","76"
"90","0.2","39","0.9","negative","49500","328","113"
"92","0.2","39","1","negative","49500","402","39"
"94","0.2","39","1","negative","17600","380","61"
"93","0.2","39","1","negative","42400","365","76"
"91","0.2","39","1","negative","47100","347","94"
"97","0.2","39","1","negative","1800","276","165"
"86","0.2","39","0.9","negative","43400","304","137"
"90","0.2","39","0.9","negative","49600","328","113"
"96","0.2","39","1","negative","3000","310","131"
"92","0.2","39","1","negative","49600","402","39"
"93","0.2","39","1","negative","42500","365","76"
"91","0.2","39","1","negative","47200","345","96"
"97","0.2","39","1","negative","1900","279","162"
"90","0.2","39","0.9","negative","49700","328","113"
"94","0.2","39","1","negative","17700","381","60"
"96","0.2","39","1","negative","3100","306","135"
"92","0.2","39","1","negative","49700","402","39"
"95","0.2","39","1","negative","3000","322","119"
"93","0.2","39","1","negative","42600","364","77"
"91","0.2","39","1","negative","47300","346","95"
"97","0.2","39","1","negative","2000","279","162"
"90","0.2","39","0.9","negative","49800","328","113"
"96","0.2","39","1","negative","3200","307","134"
"92","0.2","39","1","negative","49800","402","39"
"95","0.2","39","1","negative","3100","323","118"
"94","0.2","39","1","negative","17800","381","60"
"93","0.2","39","1","negative","42700","365","76"
"91","0.2","39","1","negative","47400","346","95"
"97","0.2","39","1","negative","2100","279","162"
"90","0.2","39","0.9","negative","49900","328","113"
"96","0.2","39","1","negative","3300","309","132"
"92","0.2","39","1","negative","49900","402","39"
"95","0.2","39","1","negative","3200","324","117"
"86","0.2","39","0.9","negative","43500","304","137"
"93","0.2","39","1","negative","42800","365","76"
"91","0.2","39","1","negative","47500","346","95"
"97","0.2","39","1","negative","2200","281","160"
"94","0.2","39","1","negative","17900","382","59"
"90","0.2","39","0.9","negative","50000","328","113"
"98","0.2","39","1","negative","0","270","171"
"96","0.2","39","1","negative","3400","306","135"
"92","0.2","39","1","negative","50000","402","39"
"95","0.2","39","1","negative","3300","327","114"
"99","0.2","39","1","negative","0","270","171"
"93","0.2","39","1","negative","42900","367","74"
"91","0.2","39","1","negative","47600","346","95"
"86","0.2","39","0.9","negative","43600","304","137"
"97","0.2","39","1","negative","2300","286","155"
"98","0.2","39","1","negative","100","274","167"
"95","0.2","39","1","negative","3400","329","112"
"96","0.2","39","1","negative","3500","307","134"
"99","0.2","39","1","negative","100","273","168"
"94","0.2","39","1","negative","18000","381","60"
"93","0.2","39","1","negative","43000","366","75"
"91","0.2","39","1","negative","47700","346","95"
"97","0.2","39","1","negative","2400","286","155"
"98","0.2","39","1","negative","200","280","161"
"99","0.2","39","1","negative","200","267","174"
"96","0.2","39","1","negative","3600","308","133"
"95","0.2","39","1","negative","3500","331","110"
"86","0.2","39","0.9","negative","43700","304","137"
"91","0.2","39","1","negative","47800","345","96"
"97","0.2","39","1","negative","2500","283","158"
"98","0.2","39","1","negative","300","280","161"
"99","0.2","39","1","negative","300","273","168"
"96","0.2","39","1","negative","3700","309","132"
"95","0.2","39","1","negative","3600","332","109"
"91","0.2","39","1","negative","47900","348","93"
"97","0.2","39","1","negative","2600","281","160"
"98","0.2","39","1","negative","400","279","162"
"99","0.2","39","1","negative","400","274","167"
"95","0.2","39","1","negative","3700","330","111"
"96","0.2","39","1","negative","3800","311","130"
"93","0.2","39","1","negative","43100","366","75"
"91","0.2","39","1","negative","48000","348","93"
"97","0.2","39","1","negative","2700","283","158"
"98","0.2","39","1","negative","500","277","164"
"99","0.2","39","1","negative","500","277","164"
"95","0.2","39","1","negative","3800","329","112"
"96","0.2","39","1","negative","3900","310","131"
"86","0.2","39","0.9","negative","43800","304","137"
"93","0.2","39","1","negative","43200","364","77"
"91","0.2","39","1","negative","48100","347","94"
"94","0.2","39","1","negative","18100","382","59"
"97","0.2","39","1","negative","2800","281","160"
"98","0.2","39","1","negative","600","276","165"
"99","0.2","39","1","negative","600","278","163"
"95","0.2","39","1","negative","3900","328","113"
"96","0.2","39","1","negative","4000","306","135"
"93","0.2","39","1","negative","43300","365","76"
"86","0.2","39","0.9","negative","43900","304","137"
"91","0.2","39","1","negative","48200","346","95"
"97","0.2","39","1","negative","2900","278","163"
"98","0.2","39","1","negative","700","278","163"
"99","0.2","39","1","negative","700","282","159"
"95","0.2","39","1","negative","4000","329","112"
"96","0.2","39","1","negative","4100","306","135"
"93","0.2","39","1","negative","43400","367","74"
"94","0.2","39","1","negative","18200","383","58"
"91","0.2","39","1","negative","48300","346","95"
"97","0.2","39","1","negative","3000","282","159"
"98","0.2","39","1","negative","800","280","161"
"86","0.2","39","0.9","negative","44000","304","137"
"95","0.2","39","1","negative","4100","327","114"
"99","0.2","39","1","negative","800","279","162"
"96","0.2","39","1","negative","4200","307","134"
"93","0.2","39","1","negative","43500","367","74"
"91","0.2","39","1","negative","48400","347","94"
"97","0.2","39","1","negative","3100","282","159"
"98","0.2","39","1","negative","900","286","155"
"99","0.2","39","1","negative","900","279","162"
"94","0.2","39","1","negative","18300","384","57"
"96","0.2","39","1","negative","4300","309","132"
"93","0.2","39","1","negative","43600","367","74"
"86","0.2","39","0.9","negative","44100","304","137"
"91","0.2","39","1","negative","48500","349","92"
"97","0.2","39","1","negative","3200","281","160"
"98","0.2","39","1","negative","1000","287","154"
"99","0.2","39","1","negative","1000","281","160"
"96","0.2","39","1","negative","4400","309","132"
"93","0.2","39","1","negative","43700","368","73"
"86","0.2","39","0.9","negative","44200","304","137"
"91","0.2","39","1","negative","48600","350","91"
"97","0.2","39","1","negative","3300","287","154"
"94","0.2","39","1","negative","18400","383","58"
"98","0.2","39","1","negative","1100","293","148"
"99","0.2","39","1","negative","1100","284","157"
"93","0.2","39","1","negative","43800","366","75"
"95","0.2","39","1","negative","4200","328","113"
"97","0.2","39","1","negative","3400","289","152"
"91","0.2","39","1","negative","48700","350","91"
"98","0.2","39","1","negative","1200","292","149"
"86","0.2","39","0.9","negative","44300","304","137"
"99","0.2","39","1","negative","1200","289","152"
"93","0.2","39","1","negative","43900","366","75"
"95","0.2","39","1","negative","4300","333","108"
"91","0.2","39","1","negative","48800","351","90"
"97","0.2","39","1","negative","3500","289","152"
"98","0.2","39","1","negative","1300","294","147"
"94","0.2","39","1","negative","18500","382","59"
"99","0.2","39","1","negative","1300","291","150"
"93","0.2","39","1","negative","44000","368","73"
"86","0.2","39","0.9","negative","44400","304","137"
"96","0.2","39","1","negative","4500","310","131"
"91","0.2","39","1","negative","48900","352","89"
"97","0.2","39","1","negative","3600","290","151"
"98","0.2","39","1","negative","1400","293","148"
"99","0.2","39","1","negative","1400","293","148"
"93","0.2","39","1","negative","44100","369","72"
"86","0.2","39","0.9","negative","44500","304","137"
"91","0.2","39","1","negative","49000","350","91"
"97","0.2","39","1","negative","3700","293","148"
"98","0.2","39","1","negative","1500","291","150"
"99","0.2","39","1","negative","1500","291","150"
"93","0.2","39","1","negative","44200","368","73"
"94","0.2","39","1","negative","18600","382","59"
"91","0.2","39","1","negative","49100","349","92"
"97","0.2","39","1","negative","3800","290","151"
"95","0.2","39","1","negative","4400","340","101"
"98","0.2","39","1","negative","1600","290","151"
"99","0.2","39","1","negative","1600","295","146"
"93","0.2","39","1","negative","44300","368","73"
"96","0.2","39","1","negative","4600","310","131"
"91","0.2","39","1","negative","49200","347","94"
"95","0.2","39","1","negative","4500","338","103"
"94","0.2","39","1","negative","18700","383","58"
"97","0.2","39","1","negative","3900","290","151"
"98","0.2","39","1","negative","1700","290","151"
"99","0.2","39","1","negative","1700","298","143"
"93","0.2","39","1","negative","44400","366","75"
"96","0.2","39","1","negative","4700","310","131"
"95","0.2","39","1","negative","4600","337","104"
"91","0.2","39","1","negative","49300","347","94"
"97","0.2","39","1","negative","4000","287","154"
"86","0.2","39","0.9","negative","44600","304","137"
"98","0.2","39","1","negative","1800","290","151"
"99","0.2","39","1","negative","1800","301","140"
"93","0.2","39","1","negative","44500","368","73"
"94","0.2","39","1","negative","18800","382","59"
"96","0.2","39","1","negative","4800","312","129"
"95","0.2","39","1","negative","4700","342","99"
"97","0.2","39","1","negative","4100","286","155"
"91","0.2","39","1","negative","49400","347","94"
"98","0.2","39","1","negative","1900","292","149"
"99","0.2","39","1","negative","1900","302","139"
"93","0.2","39","1","negative","44600","368","73"
"86","0.2","39","0.9","negative","44700","304","137"
"95","0.2","39","1","negative","4800","343","98"
"96","0.2","39","1","negative","4900","312","129"
"97","0.2","39","1","negative","4200","284","157"
"91","0.2","39","1","negative","49500","349","92"
"98","0.2","39","1","negative","2000","295","146"
"99","0.2","39","1","negative","2000","298","143"
"93","0.2","39","1","negative","44700","366","75"
"94","0.2","39","1","negative","18900","382","59"
"95","0.2","39","1","negative","4900","344","97"
"96","0.2","39","1","negative","5000","312","129"
"97","0.2","39","1","negative","4300","286","155"
"91","0.2","39","1","negative","49600","349","92"
"98","0.2","39","1","negative","2100","294","147"
"93","0.2","39","1","negative","44800","366","75"
"99","0.2","39","1","negative","2100","301","140"
"95","0.2","39","1","negative","5000","342","99"
"96","0.2","39","1","negative","5100","310","131"
"97","0.2","39","1","negative","4400","289","152"
"94","0.2","39","1","negative","19000","383","58"
"91","0.2","39","1","negative","49700","349","92"
"98","0.2","39","1","negative","2200","294","147"
"93","0.2","39","1","negative","44900","366","75"
"99","0.2","39","1","negative","2200","302","139"
"95","0.2","39","1","negative","5100","346","95"
"96","0.2","39","1","negative","5200","313","128"
"97","0.2","39","1","negative","4500","288","153"
"91","0.2","39","1","negative","49800","348","93"
"98","0.2","39","1","negative","2300","294","147"
"86","0.2","39","0.9","negative","44800","304","137"
"93","0.2","39","1","negative","45000","366","75"
"99","0.2","39","1","negative","2300","304","137"
"94","0.2","39","1","negative","19100","385","56"
"95","0.2","39","1","negative","5200","346","95"
"96","0.2","39","1","negative","5300","314","127"
"97","0.2","39","1","negative","4600","290","151"
"91","0.2","39","1","negative","49900","348","93"
"98","0.2","39","1","negative","2400","292","149"
"93","0.2","39","1","negative","45100","367","74"
"99","0.2","39","1","negative","2400","310","131"
"86","0.2","39","0.9","negative","44900","304","137"
"95","0.2","39","1","negative","5300","347","94"
"96","0.2","39","1","negative","5400","315","126"
"97","0.2","39","1","negative","4700","290","151"
"91","0.2","39","1","negative","50000","348","93"
"98","0.2","39","1","negative","2500","292","149"
"100","0.2","39","1","negative","0","270","171"
"93","0.2","39","1","negative","45200","366","75"
"99","0.2","39","1","negative","2500","308","133"
"94","0.2","39","1","negative","19200","385","56"
"95","0.2","39","1","negative","5400","346","95"
"97","0.2","39","1","negative","4800","293","148"
"96","0.2","39","1","negative","5500","315","126"
"98","0.2","39","1","negative","2600","293","148"
"100","0.2","39","1","negative","100","275","166"
"93","0.2","39","1","negative","45300","367","74"
"99","0.2","39","1","negative","2600","311","130"
"94","0.2","39","1","negative","19300","383","58"
"95","0.2","39","1","negative","5500","344","97"
"97","0.2","39","1","negative","4900","297","144"
"96","0.2","39","1","negative","5600","316","125"
"100","0.2","39","1","negative","200","279","162"
"98","0.2","39","1","negative","2700","293","148"
"93","0.2","39","1","negative","45400","367","74"
"99","0.2","39","1","negative","2700","310","131"
"95","0.2","39","1","negative","5600","345","96"
"97","0.2","39","1","negative","5000","298","143"
"96","0.2","39","1","negative","5700","312","129"
"100","0.2","39","1","negative","300","281","160"
"98","0.2","39","1","negative","2800","298","143"
"94","0.2","39","1","negative","19400","385","56"
"93","0.2","39","1","negative","45500","367","74"
"99","0.2","39","1","negative","2800","308","133"
"95","0.2","39","1","negative","5700","348","93"
"97","0.2","39","1","negative","5100","300","141"
"96","0.2","39","1","negative","5800","311","130"
"100","0.2","39","1","negative","400","283","158"
"98","0.2","39","1","negative","2900","299","142"
"93","0.2","39","1","negative","45600","366","75"
"99","0.2","39","1","negative","2900","310","131"
"94","0.2","39","1","negative","19500","384","57"
"95","0.2","39","1","negative","5800","350","91"
"97","0.2","39","1","negative","5200","298","143"
"96","0.2","39","1","negative","5900","311","130"
"100","0.2","39","1","negative","500","287","154"
"98","0.2","39","1","negative","3000","300","141"
"93","0.2","39","1","negative","45700","366","75"
"99","0.2","39","1","negative","3000","311","130"
"86","0.2","39","0.9","negative","45000","304","137"
"95","0.2","39","1","negative","5900","348","93"
"97","0.2","39","1","negative","5300","299","142"
"96","0.2","39","1","negative","6000","315","126"
"100","0.2","39","1","negative","600","292","149"
"98","0.2","39","1","negative","3100","303","138"
"93","0.2","39","1","negative","45800","367","74"
"99","0.2","39","1","negative","3100","310","131"
"94","0.2","39","1","negative","19600","385","56"
"95","0.2","39","1","negative","6000","350","91"
"97","0.2","39","1","negative","5400","296","145"
"96","0.2","39","1","negative","6100","315","126"
"100","0.2","39","1","negative","700","287","154"
"98","0.2","39","1","negative","3200","304","137"
"93","0.2","39","1","negative","45900","365","76"
"99","0.2","39","1","negative","3200","307","134"
"94","0.2","39","1","negative","19700","384","57"
"95","0.2","39","1","negative","6100","352","89"
"97","0.2","39","1","negative","5500","295","146"
"96","0.2","39","1","negative","6200","316","125"
"93","0.2","39","1","negative","46000","365","76"
"98","0.2","39","1","negative","3300","300","141"
"100","0.2","39","1","negative","800","288","153"
"99","0.2","39","1","negative","3300","309","132"
"86","0.2","39","0.9","negative","45100","304","137"
"95","0.2","39","1","negative","6200","353","88"
"94","0.2","39","1","negative","19800","385","56"
"97","0.2","39","1","negative","5600","296","145"
"96","0.2","39","1","negative","6300","316","125"
"98","0.2","39","1","negative","3400","298","143"
"93","0.2","39","1","negative","46100","364","77"
"99","0.2","39","1","negative","3400","312","129"
"100","0.2","39","1","negative","900","291","150"
"95","0.2","39","1","negative","6300","357","84"
"97","0.2","39","1","negative","5700","298","143"
"96","0.2","39","1","negative","6400","314","127"
"98","0.2","39","1","negative","3500","297","144"
"93","0.2","39","1","negative","46200","365","76"
"99","0.2","39","1","negative","3500","313","128"
"100","0.2","39","1","negative","1000","294","147"
"94","0.2","39","1","negative","19900","386","55"
"95","0.2","39","1","negative","6400","362","79"
"97","0.2","39","1","negative","5800","299","142"
"96","0.2","39","1","negative","6500","318","123"
"98","0.2","39","1","negative","3600","303","138"
"99","0.2","39","1","negative","3600","311","130"
"100","0.2","39","1","negative","1100","298","143"
"93","0.2","39","1","negative","46300","366","75"
"95","0.2","39","1","negative","6500","363","78"
"97","0.2","39","1","negative","5900","301","140"
"96","0.2","39","1","negative","6600","316","125"
"98","0.2","39","1","negative","3700","303","138"
"100","0.2","39","1","negative","1200","297","144"
"93","0.2","39","1","negative","46400","367","74"
"99","0.2","39","1","negative","3700","316","125"
"94","0.2","39","1","negative","20000","386","55"
"95","0.2","39","1","negative","6600","367","74"
"97","0.2","39","1","negative","6000","304","137"
"96","0.2","39","1","negative","6700","320","121"
"98","0.2","39","1","negative","3800","305","136"
"100","0.2","39","1","negative","1300","297","144"
"99","0.2","39","1","negative","3800","316","125"
"93","0.2","39","1","negative","46500","367","74"
"95","0.2","39","1","negative","6700","368","73"
"97","0.2","39","1","negative","6100","299","142"
"96","0.2","39","1","negative","6800","321","120"
"98","0.2","39","1","negative","3900","302","139"
"100","0.2","39","1","negative","1400","299","142"
"99","0.2","39","1","negative","3900","320","121"
"86","0.2","39","0.9","negative","45200","304","137"
"93","0.2","39","1","negative","46600","368","73"
"97","0.2","39","1","negative","6200","298","143"
"95","0.2","39","1","negative","6800","366","75"
"96","0.2","39","1","negative","6900","317","124"
"98","0.2","39","1","negative","4000","302","139"
"100","0.2","39","1","negative","1500","296","145"
"99","0.2","39","1","negative","4000","317","124"
"93","0.2","39","1","negative","46700","367","74"
"97","0.2","39","1","negative","6300","297","144"
"95","0.2","39","1","negative","6900","367","74"
"96","0.2","39","1","negative","7000","315","126"
"94","0.2","39","1","negative","20100","387","54"
"98","0.2","39","1","negative","4100","302","139"
"100","0.2","39","1","negative","1600","296","145"
"99","0.2","39","1","negative","4100","318","123"
"93","0.2","39","1","negative","46800","363","78"
"97","0.2","39","1","negative","6400","297","144"
"95","0.2","39","1","negative","7000","367","74"
"96","0.2","39","1","negative","7100","318","123"
"98","0.2","39","1","negative","4200","302","139"
"100","0.2","39","1","negative","1700","293","148"
"99","0.2","39","1","negative","4200","319","122"
"93","0.2","39","1","negative","46900","362","79"
"94","0.2","39","1","negative","20200","388","53"
"97","0.2","39","1","negative","6500","302","139"
"95","0.2","39","1","negative","7100","367","74"
"86","0.2","39","0.9","negative","45300","304","137"
"96","0.2","39","1","negative","7200","321","120"
"98","0.2","39","1","negative","4300","303","138"
"99","0.2","39","1","negative","4300","320","121"
"100","0.2","39","1","negative","1800","295","146"
"93","0.2","39","1","negative","47000","362","79"
"95","0.2","39","1","negative","7200","370","71"
"96","0.2","39","1","negative","7300","324","117"
"94","0.2","39","1","negative","20300","391","50"
"98","0.2","39","1","negative","4400","305","136"
"99","0.2","39","1","negative","4400","319","122"
"100","0.2","39","1","negative","1900","298","143"
"93","0.2","39","1","negative","47100","363","78"
"95","0.2","39","1","negative","7300","371","70"
"96","0.2","39","1","negative","7400","324","117"
"98","0.2","39","1","negative","4500","303","138"
"99","0.2","39","1","negative","4500","318","123"
"100","0.2","39","1","negative","2000","296","145"
"93","0.2","39","1","negative","47200","364","77"
"94","0.2","39","1","negative","20400","392","49"
"95","0.2","39","1","negative","7400","374","67"
"96","0.2","39","1","negative","7500","323","118"
"97","0.2","39","1","negative","6600","301","140"
"98","0.2","39","1","negative","4600","303","138"
"100","0.2","39","1","negative","2100","297","144"
"93","0.2","39","1","negative","47300","364","77"
"99","0.2","39","1","negative","4600","320","121"
"86","0.2","39","0.9","negative","45400","304","137"
"95","0.2","39","1","negative","7500","378","63"
"96","0.2","39","1","negative","7600","327","114"
"97","0.2","39","1","negative","6700","301","140"
"94","0.2","39","1","negative","20500","393","48"
"98","0.2","39","1","negative","4700","305","136"
"100","0.2","39","1","negative","2200","297","144"
"99","0.2","39","1","negative","4700","322","119"
"93","0.2","39","1","negative","47400","363","78"
"95","0.2","39","1","negative","7600","378","63"
"86","0.2","39","0.9","negative","45500","304","137"
"96","0.2","39","1","negative","7700","331","110"
"97","0.2","39","1","negative","6800","302","139"
"98","0.2","39","1","negative","4800","306","135"
"100","0.2","39","1","negative","2300","299","142"
"99","0.2","39","1","negative","4800","325","116"
"93","0.2","39","1","negative","47500","362","79"
"95","0.2","39","1","negative","7700","379","62"
"94","0.2","39","1","negative","20600","393","48"
"96","0.2","39","1","negative","7800","331","110"
"97","0.2","39","1","negative","6900","304","137"
"98","0.2","39","1","negative","4900","306","135"
"100","0.2","39","1","negative","2400","304","137"
"99","0.2","39","1","negative","4900","325","116"
"93","0.2","39","1","negative","47600","363","78"
"95","0.2","39","1","negative","7800","378","63"
"96","0.2","39","1","negative","7900","330","111"
"97","0.2","39","1","negative","7000","299","142"
"98","0.2","39","1","negative","5000","305","136"
"94","0.2","39","1","negative","20700","393","48"
"99","0.2","39","1","negative","5000","330","111"
"100","0.2","39","1","negative","2500","307","134"
"93","0.2","39","1","negative","47700","362","79"
"95","0.2","39","1","negative","7900","380","61"
"96","0.2","39","1","negative","8000","331","110"
"97","0.2","39","1","negative","7100","299","142"
"93","0.2","39","1","negative","47800","363","78"
"100","0.2","39","1","negative","2600","305","136"
"99","0.2","39","1","negative","5100","330","111"
"94","0.2","39","1","negative","20800","393","48"
"95","0.2","39","1","negative","8000","382","59"
"96","0.2","39","1","negative","8100","329","112"
"93","0.2","39","1","negative","47900","362","79"
"99","0.2","39","1","negative","5200","329","112"
"100","0.2","39","1","negative","2700","309","132"
"95","0.2","39","1","negative","8100","382","59"
"96","0.2","39","1","negative","8200","331","110"
"93","0.2","39","1","negative","48000","363","78"
"99","0.2","39","1","negative","5300","331","110"
"100","0.2","39","1","negative","2800","314","127"
"94","0.2","39","1","negative","20900","395","46"
"98","0.2","39","1","negative","5100","306","135"
"95","0.2","39","1","negative","8200","382","59"
"86","0.2","39","0.9","negative","45600","304","137"
"96","0.2","39","1","negative","8300","330","111"
"93","0.2","39","1","negative","48100","364","77"
"97","0.2","39","1","negative","7200","298","143"
"100","0.2","39","1","negative","2900","316","125"
"99","0.2","39","1","negative","5400","333","108"
"98","0.2","39","1","negative","5200","306","135"
"95","0.2","39","1","negative","8300","380","61"
"96","0.2","39","1","negative","8400","330","111"
"94","0.2","39","1","negative","21000","395","46"
"93","0.2","39","1","negative","48200","364","77"
"100","0.2","39","1","negative","3000","319","122"
"97","0.2","39","1","negative","7300","302","139"
"99","0.2","39","1","negative","5500","333","108"
"98","0.2","39","1","negative","5300","309","132"
"95","0.2","39","1","negative","8400","380","61"
"96","0.2","39","1","negative","8500","333","108"
"93","0.2","39","1","negative","48300","364","77"
"100","0.2","39","1","negative","3100","325","116"
"97","0.2","39","1","negative","7400","304","137"
"99","0.2","39","1","negative","5600","336","105"
"94","0.2","39","1","negative","21100","395","46"
"98","0.2","39","1","negative","5400","307","134"
"95","0.2","39","1","negative","8500","381","60"
"96","0.2","39","1","negative","8600","330","111"
"93","0.2","39","1","negative","48400","364","77"
"100","0.2","39","1","negative","3200","326","115"
"97","0.2","39","1","negative","7500","306","135"
"99","0.2","39","1","negative","5700","331","110"
"86","0.2","39","0.9","negative","45700","304","137"
"98","0.2","39","1","negative","5500","311","130"
"95","0.2","39","1","negative","8600","381","60"
"96","0.2","39","1","negative","8700","329","112"
"94","0.2","39","1","negative","21200","395","46"
"100","0.2","39","1","negative","3300","325","116"
"93","0.2","39","1","negative","48500","363","78"
"99","0.2","39","1","negative","5800","330","111"
"97","0.2","39","1","negative","7600","307","134"
"98","0.2","39","1","negative","5600","310","131"
"95","0.2","39","1","negative","8700","383","58"
"86","0.2","39","0.9","negative","45800","304","137"
"96","0.2","39","1","negative","8800","330","111"
"100","0.2","39","1","negative","3400","324","117"
"93","0.2","39","1","negative","48600","362","79"
"99","0.2","39","1","negative","5900","333","108"
"97","0.2","39","1","negative","7700","308","133"
"94","0.2","39","1","negative","21300","395","46"
"98","0.2","39","1","negative","5700","310","131"
"95","0.2","39","1","negative","8800","385","56"
"96","0.2","39","1","negative","8900","331","110"
"99","0.2","39","1","negative","6000","335","106"
"93","0.2","39","1","negative","48700","364","77"
"97","0.2","39","1","negative","7800","311","130"
"98","0.2","39","1","negative","5800","311","130"
"95","0.2","39","1","negative","8900","386","55"
"96","0.2","39","1","negative","9000","330","111"
"94","0.2","39","1","negative","21400","395","46"
"93","0.2","39","1","negative","48800","362","79"
"99","0.2","39","1","negative","6100","339","102"
"97","0.2","39","1","negative","7900","312","129"
"95","0.2","39","1","negative","9000","386","55"
"98","0.2","39","1","negative","5900","310","131"
"96","0.2","39","1","negative","9100","334","107"
"93","0.2","39","1","negative","48900","362","79"
"99","0.2","39","1","negative","6200","339","102"
"97","0.2","39","1","negative","8000","313","128"
"86","0.2","39","0.9","negative","45900","304","137"
