"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-3-negativa"
"01/28/2026 09:13:04:081 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"5036","0.53","39","5","1.67","false","negative","259","697","373"
"5041","0.53","39","5","1.68","false","negative","166","685","385"
"5035","0.53","39","5","1.67","false","negative","259","702","368"
"5039","0.53","39","5","1.67","false","negative","166","676","394"
"5047","0.53","39","5","1.68","false","negative","69","652","418"
"5043","0.53","39","5","1.68","false","negative","166","670","400"
"5046","0.53","39","5","1.68","false","negative","166","685","385"
"5040","0.53","39","5","1.67","false","negative","259","720","350"
"5048","0.53","39","5","1.68","false","negative","69","667","403"
"5042","0.53","39","5","1.68","false","negative","259","734","336"
"5041","0.53","39","5","1.68","false","negative","259","705","365"
"5049","0.53","39","5","1.68","false","negative","69","662","408"
"5045","0.53","39","5","1.68","false","negative","166","682","388"
"5044","0.53","39","5","1.68","false","negative","166","687","383"
"5050","0.53","39","5","1.68","false","negative","69","655","415"
"5047","0.53","39","5","1.68","false","negative","166","675","395"
"5037","0.53","39","5","1.67","false","negative","259","702","368"
"5043","0.53","39","5","1.68","false","negative","259","719","351"
"5051","0.53","39","5","1.68","false","negative","69","662","408"
"5052","0.53","39","5","1.68","false","negative","69","671","399"
"5046","0.53","39","5","1.68","false","negative","259","713","357"
"5039","0.53","39","5","1.67","false","negative","259","705","365"
"5048","0.53","39","5","1.68","false","negative","166","668","402"
"5053","0.53","39","5","1.68","false","negative","69","676","394"
"5055","0.53","39","5","1.68","false","negative","69","660","410"
"5050","0.53","39","5","1.68","false","negative","166","660","410"
"5049","0.53","39","5","1.68","false","negative","166","682","388"
"5047","0.53","39","5","1.68","false","negative","259","708","362"
"5051","0.53","39","5","1.68","false","negative","166","720","350"
"5056","0.53","39","5","1.68","false","negative","69","669","401"
"5052","0.53","39","5","1.68","false","negative","166","695","375"
"5044","0.53","39","5","1.68","false","negative","259","719","351"
"5045","0.53","39","5","1.68","false","negative","259","727","343"
"5048","0.53","39","5","1.68","false","negative","259","718","352"
"5057","0.53","39","5","1.68","false","negative","69","652","418"
"5050","0.53","39","5","1.68","false","negative","259","693","377"
"5055","0.53","39","5","1.68","false","negative","166","685","385"
"5051","0.53","39","5","1.68","false","negative","259","756","314"
"5052","0.53","39","5","1.68","false","negative","259","723","347"
"5049","0.53","39","5","1.68","false","negative","259","718","352"
"5053","0.53","39","5","1.68","false","negative","166","703","367"
"5059","0.53","39","5","1.68","false","negative","69","664","406"
"5058","0.53","39","5","1.68","false","negative","69","675","395"
"5054","0.53","39","5","1.68","false","negative","69","656","414"
"5056","0.53","39","5","1.68","false","negative","166","691","379"
"5061","0.53","39","5","1.68","false","negative","69","652","418"
"5060","0.53","39","5","1.68","false","negative","69","671","399"
"5062","0.53","39","5","1.68","false","negative","69","669","401"
"5063","0.53","39","5","1.68","false","negative","69","665","405"
"5057","0.53","39","5","1.68","false","negative","166","687","383"
"5055","0.53","39","5","1.68","false","negative","259","738","332"
"5064","0.53","39","5","1.68","false","negative","69","660","410"
"5054","0.53","39","5","1.68","false","negative","166","662","408"
"5061","0.53","39","5","1.68","false","negative","166","683","387"
"5065","0.53","39","5","1.68","false","negative","69","665","405"
"5053","0.53","39","5","1.68","false","negative","259","731","339"
"5056","0.53","39","5","1.68","false","negative","259","712","358"
"5063","0.53","39","5","1.68","false","negative","166","686","384"
"5060","0.53","39","5","1.68","false","negative","166","703","367"
"5062","0.53","39","5","1.68","false","negative","166","674","396"
"5057","0.53","39","5","1.68","false","negative","259","693","377"
"5058","0.53","39","5","1.68","false","negative","166","701","369"
"5059","0.53","39","5","1.68","false","negative","166","694","376"
"5054","0.53","39","5","1.68","false","negative","259","712","358"
"5064","0.53","39","5","1.68","false","negative","166","688","382"
"5068","0.53","39","5","1.68","false","negative","69","668","402"
"5066","0.53","39","5","1.68","false","negative","69","662","408"
"5065","0.53","39","5","1.68","false","negative","166","665","405"
"5061","0.53","39","5","1.68","false","negative","259","740","330"
"5067","0.53","39","5","1.68","false","negative","69","667","403"
"5063","0.53","39","5","1.68","false","negative","259","724","346"
"5062","0.53","39","5","1.68","false","negative","259","700","370"
"5060","0.53","39","5","1.68","false","negative","259","729","341"
"5069","0.53","39","5","1.68","false","negative","69","662","408"
"5070","0.53","39","5","1.68","false","negative","69","658","412"
"5058","0.53","39","5","1.68","false","negative","259","708","362"
"5071","0.53","39","5","1.69","false","negative","69","647","423"
"5059","0.53","39","5","1.68","false","negative","259","730","340"
"5068","0.53","39","5","1.68","false","negative","166","689","381"
"5065","0.53","39","5","1.68","false","negative","259","694","376"
"5073","0.53","39","5","1.69","false","negative","69","643","427"
"5066","0.53","39","5","1.68","false","negative","166","670","400"
"5064","0.53","39","5","1.68","false","negative","259","723","347"
"5067","0.53","39","5","1.68","false","negative","166","695","375"
"5070","0.53","39","5","1.68","false","negative","166","676","394"
"5076","0.53","39","5","1.69","false","negative","69","651","419"
"5074","0.53","39","5","1.69","false","negative","69","649","421"
"5071","0.53","39","5","1.69","false","negative","166","677","393"
"5069","0.53","39","5","1.68","false","negative","166","669","401"
"5068","0.53","39","5","1.68","false","negative","259","718","352"
"5077","0.53","39","5","1.69","false","negative","69","651","419"
"5072","0.53","39","5","1.69","false","negative","69","651","419"
"5073","0.53","39","5","1.69","false","negative","166","673","397"
"5078","0.53","39","5","1.69","false","negative","69","659","411"
"5066","0.53","39","5","1.68","false","negative","259","706","364"
"5076","0.53","39","5","1.69","false","negative","166","676","394"
"5071","0.53","39","5","1.69","false","negative","259","703","367"
"5069","0.53","39","5","1.68","false","negative","259","697","373"
"5067","0.53","39","5","1.68","false","negative","259","742","328"
"5074","0.53","39","5","1.69","false","negative","166","693","377"
"5072","0.53","39","5","1.69","false","negative","166","681","389"
"5075","0.53","39","5","1.69","false","negative","69","641","429"
"5077","0.53","39","5","1.69","false","negative","166","670","400"
"5079","0.53","39","5","1.69","false","negative","69","659","411"
"5080","0.53","39","5","1.69","false","negative","69","662","408"
"5078","0.53","39","5","1.69","false","negative","166","695","375"
"5076","0.53","39","5","1.69","false","negative","259","716","354"
"5081","0.53","39","5","1.69","false","negative","69","647","423"
"5073","0.53","39","5","1.69","false","negative","259","719","351"
"5070","0.53","39","5","1.68","false","negative","259","713","357"
"5082","0.53","39","5","1.69","false","negative","69","663","407"
"5072","0.53","39","5","1.69","false","negative","259","704","366"
"5080","0.53","39","5","1.69","false","negative","166","696","374"
"5083","0.53","39","5","1.69","false","negative","69","655","415"
"5078","0.53","39","5","1.69","false","negative","259","714","356"
"5084","0.53","39","5","1.69","false","negative","69","659","411"
"5085","0.53","39","5","1.69","false","negative","69","648","422"
"5074","0.53","39","5","1.69","false","negative","259","734","336"
"5077","0.53","39","5","1.69","false","negative","259","690","380"
"5086","0.53","39","5","1.69","false","negative","69","660","410"
"5075","0.53","39","5","1.69","false","negative","166","682","388"
"5079","0.53","39","5","1.69","false","negative","166","689","381"
"5081","0.53","39","5","1.69","false","negative","166","687","383"
"5087","0.53","39","5","1.69","false","negative","69","656","414"
"5080","0.53","39","5","1.69","false","negative","259","732","338"
"5083","0.53","39","5","1.69","false","negative","166","674","396"
"5082","0.53","39","5","1.69","false","negative","166","688","382"
"5085","0.53","39","5","1.69","false","negative","166","673","397"
"5088","0.53","39","5","1.69","false","negative","69","665","405"
"5089","0.53","39","5","1.69","false","negative","69","650","420"
"5086","0.53","39","5","1.69","false","negative","166","699","371"
"5084","0.53","39","5","1.69","false","negative","166","708","362"
"5087","0.53","39","5","1.69","false","negative","166","682","388"
"5081","0.53","39","5","1.69","false","negative","259","692","378"
"5079","0.53","39","5","1.69","false","negative","259","722","348"
"5075","0.53","39","5","1.69","false","negative","259","690","380"
"5083","0.53","39","5","1.69","false","negative","259","700","370"
"5085","0.53","39","5","1.69","false","negative","259","733","337"
"5086","0.53","39","5","1.69","false","negative","259","723","347"
"5082","0.53","39","5","1.69","false","negative","259","725","345"
"5092","0.53","39","5","1.69","false","negative","69","655","415"
"5089","0.53","39","5","1.69","false","negative","166","670","400"
"5087","0.53","39","5","1.69","false","negative","259","717","353"
"5088","0.53","39","5","1.69","false","negative","166","693","377"
"5094","0.53","39","5","1.69","false","negative","69","659","411"
"5093","0.53","39","5","1.69","false","negative","69","661","409"
"5095","0.53","39","5","1.69","false","negative","69","659","411"
"5084","0.53","39","5","1.69","false","negative","259","733","337"
"5090","0.53","39","5","1.69","false","negative","69","667","403"
"5096","0.53","39","5","1.69","false","negative","69","640","430"
"5098","0.53","39","5","1.69","false","negative","69","657","413"
"5097","0.53","39","5","1.69","false","negative","69","673","397"
"5099","0.53","39","5","1.69","false","negative","69","642","428"
"5094","0.53","39","5","1.69","false","negative","166","695","375"
"5095","0.53","39","5","1.69","false","negative","166","679","391"
"5090","0.53","39","5","1.69","false","negative","166","675","395"
"5092","0.53","39","5","1.69","false","negative","166","693","377"
"5096","0.53","39","5","1.69","false","negative","166","669","401"
"5091","0.53","39","5","1.69","false","negative","69","658","412"
"5089","0.53","39","5","1.69","false","negative","259","707","363"
"5098","0.53","39","5","1.69","false","negative","166","699","371"
"5088","0.53","39","5","1.69","false","negative","259","739","331"
"5093","0.53","39","5","1.69","false","negative","166","683","387"
"5094","0.53","39","5","1.69","false","negative","259","721","349"
"5095","0.53","39","5","1.69","false","negative","259","721","349"
"5099","0.53","39","5","1.69","false","negative","166","651","419"
"5090","0.53","39","5","1.69","false","negative","259","712","358"
"5096","0.53","39","5","1.69","false","negative","259","706","364"
"5098","0.53","39","5","1.69","false","negative","259","736","334"
"5091","0.53","39","5","1.69","false","negative","166","677","393"
"5100","0.53","39","5","1.69","false","negative","69","672","398"
"5102","0.53","39","5","1.7","false","negative","69","656","414"
"5103","0.53","39","5","1.7","false","negative","69","652","418"
"5104","0.53","39","5","1.7","false","negative","69","671","399"
"5097","0.53","39","5","1.69","false","negative","166","686","384"
"5092","0.53","39","5","1.69","false","negative","259","719","351"
"5105","0.53","39","5","1.7","false","negative","69","654","416"
"5101","0.53","39","5","1.7","false","negative","69","657","413"
"5099","0.53","39","5","1.69","false","negative","259","680","390"
"5093","0.53","39","5","1.69","false","negative","259","724","346"
"5102","0.53","39","5","1.7","false","negative","166","674","396"
"5103","0.53","39","5","1.7","false","negative","166","680","390"
"5104","0.53","39","5","1.7","false","negative","166","689","381"
